colour_depth,cell_px,series,degradation,severity,condition,decoder,frames,shape_ser,colour_ser,symbol_ser,byte_error_rate,fixed_rs,fixed_yield,fixed_goodput_mbps,best_rs,best_code_rate,best_yield,best_payload_bytes,goodput_mbps,ceiling_mbps
4,6,chroma_bilinear,chroma,3,"chroma(3,full_range=False,matrix=bt601,upsample=bilinear)",max/mean,4,0.00187775,0.14504,0.146918,0.190912,"RS(155,125)",0,0,"RS(255,127)",0.498039,1,7092,1.70208,3.47472
4,6,chroma_bilinear,chroma,3,"chroma(3,full_range=False,matrix=bt601,upsample=bilinear)",max/saturated,4,0.00187775,0.0146724,0.0165501,0.0223205,"RS(155,125)",1,2.7852,"RS(255,227)",0.890196,1,12692,3.04608,3.47472
4,6,chroma_bilinear,chroma,4,"chroma(4,full_range=False,matrix=bt601,upsample=bilinear)",luma/mean,4,0,0.262005,0.262005,0.328044,"RS(155,125)",0,0,"RS(255,47)",0.184314,1,2612,0.62688,3.47472
4,6,chroma_bilinear,chroma,4,"chroma(4,full_range=False,matrix=bt601,upsample=bilinear)",luma/saturated,4,0,0.101567,0.101567,0.133524,"RS(155,125)",0,0,"RS(255,155)",0.607843,1,8660,2.0784,3.47472
4,6,chroma_bilinear,chroma,4,"chroma(4,full_range=False,matrix=bt601,upsample=bilinear)",max/mean,4,0.0037555,0.261888,0.265644,0.331946,"RS(155,125)",0,0,"RS(255,43)",0.168627,1,2388,0.57312,3.47472
4,6,chroma_bilinear,chroma,4,"chroma(4,full_range=False,matrix=bt601,upsample=bilinear)",max/saturated,4,0.0037555,0.101515,0.105271,0.138276,"RS(155,125)",0,0,"RS(255,155)",0.607843,1,8660,2.0784,3.47472
4,6,chroma_bt709_bilinear,chroma,2,"chroma(2,full_range=False,matrix=bt709,upsample=bilinear)",luma/mean,4,0,0.0284253,0.0284253,0.0377905,"RS(155,125)",0.75,2.0889,"RS(255,219)",0.858824,1,12244,2.93856,3.47472
4,6,chroma_bt709_bilinear,chroma,2,"chroma(2,full_range=False,matrix=bt709,upsample=bilinear)",luma/saturated,4,0,0,0,0,"RS(155,125)",1,2.7852,"RS(155,154)",0.993548,1,14302,3.43248,3.47472
4,6,chroma_bt709_bilinear,chroma,2,"chroma(2,full_range=False,matrix=bt709,upsample=bilinear)",max/mean,4,1.295e-05,0.0284123,0.0284253,0.0377905,"RS(155,125)",0.75,2.0889,"RS(255,219)",0.858824,1,12244,2.93856,3.47472
4,6,chroma_bt709_bilinear,chroma,2,"chroma(2,full_range=False,matrix=bt709,upsample=bilinear)",max/saturated,4,1.295e-05,0,1.295e-05,1.7343e-05,"RS(155,125)",1,2.7852,"RS(155,153)",0.987097,1,14209,3.41016,3.47472
4,6,chroma_bt709_nearest,chroma,2,"chroma(2,full_range=False,matrix=bt709,upsample=nearest)",luma/mean,4,0,0,0,0,"RS(155,125)",1,2.7852,"RS(155,154)",0.993548,1,14302,3.43248,3.47472
4,6,chroma_bt709_nearest,chroma,2,"chroma(2,full_range=False,matrix=bt709,upsample=nearest)",luma/saturated,4,0,0,0,0,"RS(155,125)",1,2.7852,"RS(155,154)",0.993548,1,14302,3.43248,3.47472
4,6,chroma_bt709_nearest,chroma,2,"chroma(2,full_range=False,matrix=bt709,upsample=nearest)",max/mean,4,0,0,0,0,"RS(155,125)",1,2.7852,"RS(155,154)",0.993548,1,14302,3.43248,3.47472
4,6,chroma_bt709_nearest,chroma,2,"chroma(2,full_range=False,matrix=bt709,upsample=nearest)",max/saturated,4,0,0,0,0,"RS(155,125)",1,2.7852,"RS(155,154)",0.993548,1,14302,3.43248,3.47472
4,6,chroma_nearest,chroma,1,"chroma(1,full_range=False,matrix=bt601,upsample=nearest)",luma/mean,4,0,0,0,0,"RS(155,125)",1,2.7852,"RS(155,154)",0.993548,1,14302,3.43248,3.47472
4,6,chroma_nearest,chroma,1,"chroma(1,full_range=False,matrix=bt601,upsample=nearest)",luma/saturated,4,0,0,0,0,"RS(155,125)",1,2.7852,"RS(155,154)",0.993548,1,14302,3.43248,3.47472
4,6,chroma_nearest,chroma,1,"chroma(1,full_range=False,matrix=bt601,upsample=nearest)",max/mean,4,0,0,0,0,"RS(155,125)",1,2.7852,"RS(155,154)",0.993548,1,14302,3.43248,3.47472
4,6,chroma_nearest,chroma,1,"chroma(1,full_range=False,matrix=bt601,upsample=nearest)",max/saturated,4,0,0,0,0,"RS(155,125)",1,2.7852,"RS(155,154)",0.993548,1,14302,3.43248,3.47472
4,6,chroma_nearest,chroma,1.5,"chroma(1.5,full_range=False,matrix=bt601,upsample=nearest)",luma/mean,4,0,0.00291375,0.00291375,0.00388484,"RS(155,125)",1,2.7852,"RS(155,149)",0.96129,1,13837,3.32088,3.47472
4,6,chroma_nearest,chroma,1.5,"chroma(1.5,full_range=False,matrix=bt601,upsample=nearest)",luma/saturated,4,0,0,0,0,"RS(155,125)",1,2.7852,"RS(155,154)",0.993548,1,14302,3.43248,3.47472
4,6,chroma_nearest,chroma,1.5,"chroma(1.5,full_range=False,matrix=bt601,upsample=nearest)",max/mean,4,0.0171458,0.0029267,0.0200725,0.0297086,"RS(155,125)",1,2.7852,"RS(255,227)",0.890196,1,12692,3.04608,3.47472
4,6,chroma_nearest,chroma,1.5,"chroma(1.5,full_range=False,matrix=bt601,upsample=nearest)",max/saturated,4,0.0171458,0,0.0171458,0.0258932,"RS(155,125)",1,2.7852,"RS(255,227)",0.890196,1,12692,3.04608,3.47472
4,6,chroma_nearest,chroma,2,"chroma(2,full_range=False,matrix=bt601,upsample=nearest)",luma/mean,4,0,0,0,0,"RS(155,125)",1,2.7852,"RS(155,154)",0.993548,1,14302,3.43248,3.47472
4,6,chroma_nearest,chroma,2,"chroma(2,full_range=False,matrix=bt601,upsample=nearest)",luma/saturated,4,0,0,0,0,"RS(155,125)",1,2.7852,"RS(155,154)",0.993548,1,14302,3.43248,3.47472
4,6,chroma_nearest,chroma,2,"chroma(2,full_range=False,matrix=bt601,upsample=nearest)",max/mean,4,0,0,0,0,"RS(155,125)",1,2.7852,"RS(155,154)",0.993548,1,14302,3.43248,3.47472
4,6,chroma_nearest,chroma,2,"chroma(2,full_range=False,matrix=bt601,upsample=nearest)",max/saturated,4,0,0,0,0,"RS(155,125)",1,2.7852,"RS(155,154)",0.993548,1,14302,3.43248,3.47472
4,6,chroma_nearest,chroma,3,"chroma(3,full_range=False,matrix=bt601,upsample=nearest)",luma/mean,4,0,0.104299,0.104299,0.136282,"RS(155,125)",0,0,"RS(255,153)",0.6,1,8548,2.05152,3.47472
4,6,chroma_nearest,chroma,3,"chroma(3,full_range=False,matrix=bt601,upsample=nearest)",luma/saturated,4,0,0.00567211,0.00567211,0.00752688,"RS(155,125)",1,2.7852,"RS(255,241)",0.945098,1,13476,3.23424,3.47472
4,6,chroma_nearest,chroma,3,"chroma(3,full_range=False,matrix=bt601,upsample=nearest)",max/mean,4,0.0371406,0.103794,0.140935,0.186785,"RS(155,125)",0,0,"RS(255,127)",0.498039,1,7092,1.70208,3.47472
4,6,chroma_nearest,chroma,3,"chroma(3,full_range=False,matrix=bt601,upsample=nearest)",max/saturated,4,0.0371406,0.00567211,0.0427998,0.063701,"RS(155,125)",0,0,"RS(255,201)",0.788235,1,11236,2.69664,3.47472
4,6,chroma_nearest,chroma,4,"chroma(4,full_range=False,matrix=bt601,upsample=nearest)",luma/mean,4,0,0.169606,0.169606,0.21821,"RS(155,125)",0,0,"RS(255,107)",0.419608,1,5972,1.43328,3.47472
4,6,chroma_nearest,chroma,4,"chroma(4,full_range=False,matrix=bt601,upsample=nearest)",luma/saturated,4,0,0.0173271,0.0173271,0.0229275,"RS(155,125)",1,2.7852,"RS(255,227)",0.890196,1,12692,3.04608,3.47472
4,6,chroma_nearest,chroma,4,"chroma(4,full_range=False,matrix=bt601,upsample=nearest)",max/mean,4,0.0276612,0.169373,0.197034,0.255879,"RS(155,125)",0,0,"RS(255,79)",0.309804,1,4404,1.05696,3.47472
4,6,chroma_nearest,chroma,4,"chroma(4,full_range=False,matrix=bt601,upsample=nearest)",max/saturated,4,0.0276612,0.0176379,0.0451178,0.0656261,"RS(155,125)",0,0,"RS(255,199)",0.780392,1,11124,2.66976,3.47472
4,6,clean,clean,0,clean,luma/mean,4,0,0,0,0,"RS(155,125)",1,2.7852,"RS(155,154)",0.993548,1,14302,3.43248,3.47472
4,6,clean,clean,0,clean,luma/saturated,4,0,0,0,0,"RS(155,125)",1,2.7852,"RS(155,154)",0.993548,1,14302,3.43248,3.47472
4,6,clean,clean,0,clean,max/mean,4,0,0,0,0,"RS(155,125)",1,2.7852,"RS(155,154)",0.993548,1,14302,3.43248,3.47472
4,6,clean,clean,0,clean,max/saturated,4,0,0,0,0,"RS(155,125)",1,2.7852,"RS(155,154)",0.993548,1,14302,3.43248,3.47472
4,6,noise,noise,10,noise(10),luma/mean,4,0,0,0,0,"RS(155,125)",1,2.7852,"RS(155,154)",0.993548,1,14302,3.43248,3.47472
4,6,noise,noise,10,noise(10),luma/saturated,4,0,0,0,0,"RS(155,125)",1,2.7852,"RS(155,154)",0.993548,1,14302,3.43248,3.47472
4,6,noise,noise,10,noise(10),max/mean,4,0,0,0,0,"RS(155,125)",1,2.7852,"RS(155,154)",0.993548,1,14302,3.43248,3.47472
4,6,noise,noise,10,noise(10),max/saturated,4,0,0,0,0,"RS(155,125)",1,2.7852,"RS(155,154)",0.993548,1,14302,3.43248,3.47472
4,6,noise,noise,20,noise(20),luma/mean,4,0,0,0,0,"RS(155,125)",1,2.7852,"RS(155,154)",0.993548,1,14302,3.43248,3.47472
4,6,noise,noise,20,noise(20),luma/saturated,4,0,0,0,0,"RS(155,125)",1,2.7852,"RS(155,154)",0.993548,1,14302,3.43248,3.47472
4,6,noise,noise,20,noise(20),max/mean,4,0,0,0,0,"RS(155,125)",1,2.7852,"RS(155,154)",0.993548,1,14302,3.43248,3.47472
4,6,noise,noise,20,noise(20),max/saturated,4,0,0,0,0,"RS(155,125)",1,2.7852,"RS(155,154)",0.993548,1,14302,3.43248,3.47472
4,6,noise,noise,40,noise(40),luma/mean,4,0.000997151,0,0.000997151,0.00152619,"RS(155,125)",1,2.7852,"RS(255,251)",0.984314,1,14036,3.36864,3.47472
4,6,noise,noise,40,noise(40),luma/saturated,4,0.000997151,0,0.000997151,0.00152619,"RS(155,125)",1,2.7852,"RS(255,251)",0.984314,1,14036,3.36864,3.47472
4,6,noise,noise,40,noise(40),max/mean,4,0,0,0,0,"RS(155,125)",1,2.7852,"RS(155,154)",0.993548,1,14302,3.43248,3.47472
4,6,noise,noise,40,noise(40),max/saturated,4,0,0,0,0,"RS(155,125)",1,2.7852,"RS(155,154)",0.993548,1,14302,3.43248,3.47472
4,6,noise,noise,60,noise(60),luma/mean,4,0.0302642,0.00011655,0.0302771,0.0457336,"RS(155,125)",0.75,2.0889,"RS(255,205)",0.803922,1,11460,2.7504,3.47472
4,6,noise,noise,60,noise(60),luma/saturated,4,0.0302642,0,0.0302642,0.0456642,"RS(155,125)",0.75,2.0889,"RS(255,205)",0.803922,1,11460,2.7504,3.47472
4,6,noise,noise,60,noise(60),max/mean,4,0,0,0,0,"RS(155,125)",1,2.7852,"RS(155,154)",0.993548,1,14302,3.43248,3.47472
4,6,noise,noise,60,noise(60),max/saturated,4,0,2.59e-05,2.59e-05,3.46861e-05,"RS(155,125)",1,2.7852,"RS(155,153)",0.987097,1,14209,3.41016,3.47472
4,6,noise,noise,80,noise(80),luma/mean,4,0.0885133,0.0105672,0.0907537,0.136594,"RS(155,125)",0,0,"RS(255,147)",0.576471,1,8212,1.97088,3.47472
4,6,noise,noise,80,noise(80),luma/saturated,4,0.0885133,0.000880601,0.0892126,0.131894,"RS(155,125)",0,0,"RS(255,149)",0.584314,1,8324,1.99776,3.47472
4,6,noise,noise,80,noise(80),max/mean,4,1.295e-05,0,1.295e-05,1.7343e-05,"RS(155,125)",1,2.7852,"RS(155,153)",0.987097,1,14209,3.41016,3.47472
4,6,noise,noise,80,noise(80),max/saturated,4,1.295e-05,0.00262885,0.0026418,0.00353798,"RS(155,125)",1,2.7852,"RS(255,247)",0.968627,1,13812,3.31488,3.47472
4,6,perspective,perspective,0.05,perspective(0.05),luma/mean,4,0,0,0,0,"RS(155,125)",1,2.7852,"RS(155,154)",0.993548,1,14302,3.43248,3.47472
4,6,perspective,perspective,0.05,perspective(0.05),luma/saturated,4,0,0,0,0,"RS(155,125)",1,2.7852,"RS(155,154)",0.993548,1,14302,3.43248,3.47472
4,6,perspective,perspective,0.05,perspective(0.05),max/mean,4,0,0,0,0,"RS(155,125)",1,2.7852,"RS(155,154)",0.993548,1,14302,3.43248,3.47472
4,6,perspective,perspective,0.05,perspective(0.05),max/saturated,4,0,0,0,0,"RS(155,125)",1,2.7852,"RS(155,154)",0.993548,1,14302,3.43248,3.47472
4,6,perspective,perspective,0.1,perspective(0.1),luma/mean,4,0,0,0,0,"RS(155,125)",1,2.7852,"RS(155,154)",0.993548,1,14302,3.43248,3.47472
4,6,perspective,perspective,0.1,perspective(0.1),luma/saturated,4,0,0,0,0,"RS(155,125)",1,2.7852,"RS(155,154)",0.993548,1,14302,3.43248,3.47472
4,6,perspective,perspective,0.1,perspective(0.1),max/mean,4,0,0,0,0,"RS(155,125)",1,2.7852,"RS(155,154)",0.993548,1,14302,3.43248,3.47472
4,6,perspective,perspective,0.1,perspective(0.1),max/saturated,4,0,0,0,0,"RS(155,125)",1,2.7852,"RS(155,154)",0.993548,1,14302,3.43248,3.47472
4,6,perspective,perspective,0.15,perspective(0.15),luma/mean,4,0,0,0,0,"RS(155,125)",1,2.7852,"RS(155,154)",0.993548,1,14302,3.43248,3.47472
4,6,perspective,perspective,0.15,perspective(0.15),luma/saturated,4,0,0,0,0,"RS(155,125)",1,2.7852,"RS(155,154)",0.993548,1,14302,3.43248,3.47472
4,6,perspective,perspective,0.15,perspective(0.15),max/mean,4,0,0,0,0,"RS(155,125)",1,2.7852,"RS(155,154)",0.993548,1,14302,3.43248,3.47472
4,6,perspective,perspective,0.15,perspective(0.15),max/saturated,4,0,0,0,0,"RS(155,125)",1,2.7852,"RS(155,154)",0.993548,1,14302,3.43248,3.47472
4,6,perspective,perspective,0.2,perspective(0.2),luma/mean,4,0.00011655,0,0.00011655,0.000208117,"RS(155,125)",1,2.7852,"RS(155,153)",0.987097,1,14209,3.41016,3.47472
4,6,perspective,perspective,0.2,perspective(0.2),luma/saturated,4,0.00011655,0,0.00011655,0.000208117,"RS(155,125)",1,2.7852,"RS(155,153)",0.987097,1,14209,3.41016,3.47472
4,6,perspective,perspective,0.2,perspective(0.2),max/mean,4,2.59e-05,0,2.59e-05,6.93722e-05,"RS(155,125)",1,2.7852,"RS(155,153)",0.987097,1,14209,3.41016,3.47472
4,6,perspective,perspective,0.2,perspective(0.2),max/saturated,4,2.59e-05,0,2.59e-05,6.93722e-05,"RS(155,125)",1,2.7852,"RS(155,153)",0.987097,1,14209,3.41016,3.47472
4,6,perspective,perspective,0.3,perspective(0.3),luma/mean,4,0.0428386,0,0.0428386,0.0584461,"RS(155,125)",0.5,1.3926,"RS(255,201)",0.788235,0.75,11236,2.02248,3.47472
4,6,perspective,perspective,0.3,perspective(0.3),luma/saturated,4,0.0428386,0,0.0428386,0.0584461,"RS(155,125)",0.5,1.3926,"RS(255,201)",0.788235,0.75,11236,2.02248,3.47472
4,6,perspective,perspective,0.3,perspective(0.3),max/mean,4,0.0327117,0,0.0327117,0.0449532,"RS(155,125)",0.75,2.0889,"RS(255,215)",0.843137,0.75,12020,2.1636,3.47472
4,6,perspective,perspective,0.3,perspective(0.3),max/saturated,4,0.0327117,0.0001295,0.0328024,0.0450746,"RS(155,125)",0.75,2.0889,"RS(255,215)",0.843137,0.75,12020,2.1636,3.47472
4,6,white_balance,white_balance,0.5,white_balance(0.5),luma/mean,4,0,0,0,0,"RS(155,125)",1,2.7852,"RS(155,154)",0.993548,1,14302,3.43248,3.47472
4,6,white_balance,white_balance,0.5,white_balance(0.5),luma/saturated,4,0,0,0,0,"RS(155,125)",1,2.7852,"RS(155,154)",0.993548,1,14302,3.43248,3.47472
4,6,white_balance,white_balance,0.5,white_balance(0.5),max/mean,4,0,0,0,0,"RS(155,125)",1,2.7852,"RS(155,154)",0.993548,1,14302,3.43248,3.47472
4,6,white_balance,white_balance,0.5,white_balance(0.5),max/saturated,4,0,0,0,0,"RS(155,125)",1,2.7852,"RS(155,154)",0.993548,1,14302,3.43248,3.47472
4,6,white_balance,white_balance,1,white_balance(1),luma/mean,4,0,0,0,0,"RS(155,125)",1,2.7852,"RS(155,154)",0.993548,1,14302,3.43248,3.47472
4,6,white_balance,white_balance,1,white_balance(1),luma/saturated,4,0,0,0,0,"RS(155,125)",1,2.7852,"RS(155,154)",0.993548,1,14302,3.43248,3.47472
4,6,white_balance,white_balance,1,white_balance(1),max/mean,4,0,0,0,0,"RS(155,125)",1,2.7852,"RS(155,154)",0.993548,1,14302,3.43248,3.47472
4,6,white_balance,white_balance,1,white_balance(1),max/saturated,4,0,0,0,0,"RS(155,125)",1,2.7852,"RS(155,154)",0.993548,1,14302,3.43248,3.47472
4,6,white_balance,white_balance,2,white_balance(2),luma/mean,4,0,0,0,0,"RS(155,125)",1,2.7852,"RS(155,154)",0.993548,1,14302,3.43248,3.47472
4,6,white_balance,white_balance,2,white_balance(2),luma/saturated,4,0,0,0,0,"RS(155,125)",1,2.7852,"RS(155,154)",0.993548,1,14302,3.43248,3.47472
4,6,white_balance,white_balance,2,white_balance(2),max/mean,4,0,0,0,0,"RS(155,125)",1,2.7852,"RS(155,154)",0.993548,1,14302,3.43248,3.47472
4,6,white_balance,white_balance,2,white_balance(2),max/saturated,4,0,0,0,0,"RS(155,125)",1,2.7852,"RS(155,154)",0.993548,1,14302,3.43248,3.47472
4,6,white_balance,white_balance,3,white_balance(3),luma/mean,4,0,0,0,0,"RS(155,125)",1,2.7852,"RS(155,154)",0.993548,1,14302,3.43248,3.47472
4,6,white_balance,white_balance,3,white_balance(3),luma/saturated,4,0,0,0,0,"RS(155,125)",1,2.7852,"RS(155,154)",0.993548,1,14302,3.43248,3.47472
4,6,white_balance,white_balance,3,white_balance(3),max/mean,4,0,0,0,0,"RS(155,125)",1,2.7852,"RS(155,154)",0.993548,1,14302,3.43248,3.47472
4,6,white_balance,white_balance,3,white_balance(3),max/saturated,4,0,0,0,0,"RS(155,125)",1,2.7852,"RS(155,154)",0.993548,1,14302,3.43248,3.47472
4,6,white_balance,white_balance,4,white_balance(4),luma/mean,4,0,0,0,0,"RS(155,125)",1,2.7852,"RS(155,154)",0.993548,1,14302,3.43248,3.47472
4,6,white_balance,white_balance,4,white_balance(4),luma/saturated,4,0,0,0,0,"RS(155,125)",1,2.7852,"RS(155,154)",0.993548,1,14302,3.43248,3.47472
4,6,white_balance,white_balance,4,white_balance(4),max/mean,4,0,0,0,0,"RS(155,125)",1,2.7852,"RS(155,154)",0.993548,1,14302,3.43248,3.47472
4,6,white_balance,white_balance,4,white_balance(4),max/saturated,4,0,0,0,0,"RS(155,125)",1,2.7852,"RS(155,154)",0.993548,1,14302,3.43248,3.47472
4,8,blur,blur,0.5,blur(0.5),luma/mean,4,0,0,0,0,"RS(155,125)",1,1.6752,"RS(255,254)",0.996078,1,8616,2.06784,2.106
4,8,blur,blur,0.5,blur(0.5),luma/saturated,4,0,0,0,0,"RS(155,125)",1,1.6752,"RS(255,254)",0.996078,1,8616,2.06784,2.106
4,8,blur,blur,0.5,blur(0.5),max/mean,4,0,0,0,0,"RS(155,125)",1,1.6752,"RS(255,254)",0.996078,1,8616,2.06784,2.106
4,8,blur,blur,0.5,blur(0.5),max/saturated,4,0,0,0,0,"RS(155,125)",1,1.6752,"RS(255,254)",0.996078,1,8616,2.06784,2.106
4,8,blur,blur,0.75,blur(0.75),luma/mean,4,0,0,0,0,"RS(155,125)",1,1.6752,"RS(255,254)",0.996078,1,8616,2.06784,2.106
4,8,blur,blur,0.75,blur(0.75),luma/saturated,4,0,0,0,0,"RS(155,125)",1,1.6752,"RS(255,254)",0.996078,1,8616,2.06784,2.106
4,8,blur,blur,0.75,blur(0.75),max/mean,4,0,0,0,0,"RS(155,125)",1,1.6752,"RS(255,254)",0.996078,1,8616,2.06784,2.106
4,8,blur,blur,0.75,blur(0.75),max/saturated,4,0,0,0,0,"RS(155,125)",1,1.6752,"RS(255,254)",0.996078,1,8616,2.06784,2.106
4,8,blur,blur,1,blur(1),luma/mean,4,2.13675e-05,0,2.13675e-05,2.88018e-05,"RS(155,125)",1,1.6752,"RS(255,253)",0.992157,1,8582,2.05968,2.106
4,8,blur,blur,1,blur(1),luma/saturated,4,2.13675e-05,0,2.13675e-05,2.88018e-05,"RS(155,125)",1,1.6752,"RS(255,253)",0.992157,1,8582,2.05968,2.106
4,8,blur,blur,1,blur(1),max/mean,4,0,0,0,0,"RS(155,125)",1,1.6752,"RS(255,254)",0.996078,1,8616,2.06784,2.106
4,8,blur,blur,1,blur(1),max/saturated,4,0,0,0,0,"RS(155,125)",1,1.6752,"RS(255,254)",0.996078,1,8616,2.06784,2.106
4,8,blur,blur,1.25,blur(1.25),luma/mean,4,0.0279701,0,0.0279701,0.0430588,"RS(155,125)",0.5,0.8376,"RS(255,213)",0.835294,1,7222,1.73328,2.106
4,8,blur,blur,1.25,blur(1.25),luma/saturated,4,0.0279701,0,0.0279701,0.0430588,"RS(155,125)",0.5,0.8376,"RS(255,213)",0.835294,1,7222,1.73328,2.106
4,8,blur,blur,1.25,blur(1.25),max/mean,4,0,0,0,0,"RS(155,125)",1,1.6752,"RS(255,254)",0.996078,1,8616,2.06784,2.106
4,8,blur,blur,1.25,blur(1.25),max/saturated,4,0,0,0,0,"RS(155,125)",1,1.6752,"RS(255,254)",0.996078,1,8616,2.06784,2.106
4,8,blur,blur,1.5,blur(1.5),luma/mean,4,0.156645,0,0.156645,0.224942,"RS(155,125)",0,0,"RS(255,107)",0.419608,1,3618,0.86832,2.106
4,8,blur,blur,1.5,blur(1.5),luma/saturated,4,0.156645,0,0.156645,0.224942,"RS(155,125)",0,0,"RS(255,107)",0.419608,1,3618,0.86832,2.106
4,8,blur,blur,1.5,blur(1.5),max/mean,4,0.0578632,0,0.0578632,0.0767857,"RS(155,125)",0,0,"RS(255,191)",0.74902,1,6474,1.55376,2.106
4,8,blur,blur,1.5,blur(1.5),max/saturated,4,0.0578632,0,0.0578632,0.0767857,"RS(155,125)",0,0,"RS(255,191)",0.74902,1,6474,1.55376,2.106
4,8,blur,blur,2,blur(2),luma/mean,4,0.454231,0,0.454231,0.587068,"RS(155,125)",0,0,"RS(255,254)",0.996078,0,8616,0,2.106
4,8,blur,blur,2,blur(2),luma/saturated,4,0.454231,0,0.454231,0.587068,"RS(155,125)",0,0,"RS(255,254)",0.996078,0,8616,0,2.106
4,8,blur,blur,2,blur(2),max/mean,4,0.298291,0,0.298291,0.406135,"RS(155,125)",0,0,"RS(255,13)",0.0509804,0.75,422,0.07596,2.106
4,8,blur,blur,2,blur(2),max/saturated,4,0.298291,0,0.298291,0.406135,"RS(155,125)",0,0,"RS(255,13)",0.0509804,0.75,422,0.07596,2.106
4,8,chroma_bilinear,chroma,1,"chroma(1,full_range=False,matrix=bt601,upsample=bilinear)",luma/mean,4,0,0,0,0,"RS(155,125)",1,1.6752,"RS(255,254)",0.996078,1,8616,2.06784,2.106
4,8,chroma_bilinear,chroma,1,"chroma(1,full_range=False,matrix=bt601,upsample=bilinear)",luma/saturated,4,0,0,0,0,"RS(155,125)",1,1.6752,"RS(255,254)",0.996078,1,8616,2.06784,2.106
4,8,chroma_bilinear,chroma,1,"chroma(1,full_range=False,matrix=bt601,upsample=bilinear)",max/mean,4,0,0,0,0,"RS(155,125)",1,1.6752,"RS(255,254)",0.996078,1,8616,2.06784,2.106
4,8,chroma_bilinear,chroma,1,"chroma(1,full_range=False,matrix=bt601,upsample=bilinear)",max/saturated,4,0,0,0,0,"RS(155,125)",1,1.6752,"RS(255,254)",0.996078,1,8616,2.06784,2.106
4,8,chroma_bilinear,chroma,1.5,"chroma(1.5,full_range=False,matrix=bt601,upsample=bilinear)",luma/mean,4,0,0,0,0,"RS(155,125)",1,1.6752,"RS(255,254)",0.996078,1,8616,2.06784,2.106
4,8,chroma_bilinear,chroma,1.5,"chroma(1.5,full_range=False,matrix=bt601,upsample=bilinear)",luma/saturated,4,0,0,0,0,"RS(155,125)",1,1.6752,"RS(255,254)",0.996078,1,8616,2.06784,2.106
4,8,chroma_bilinear,chroma,1.5,"chroma(1.5,full_range=False,matrix=bt601,upsample=bilinear)",max/mean,4,0,0,0,0,"RS(155,125)",1,1.6752,"RS(255,254)",0.996078,1,8616,2.06784,2.106
4,8,chroma_bilinear,chroma,1.5,"chroma(1.5,full_range=False,matrix=bt601,upsample=bilinear)",max/saturated,4,0,0,0,0,"RS(155,125)",1,1.6752,"RS(255,254)",0.996078,1,8616,2.06784,2.106
4,8,chroma_bilinear,chroma,2,"chroma(2,full_range=False,matrix=bt601,upsample=bilinear)",luma/mean,4,0,0,0,0,"RS(155,125)",1,1.6752,"RS(255,254)",0.996078,1,8616,2.06784,2.106
4,8,chroma_bilinear,chroma,2,"chroma(2,full_range=False,matrix=bt601,upsample=bilinear)",luma/saturated,4,0,0,0,0,"RS(155,125)",1,1.6752,"RS(255,254)",0.996078,1,8616,2.06784,2.106
4,8,chroma_bilinear,chroma,2,"chroma(2,full_range=False,matrix=bt601,upsample=bilinear)",max/mean,4,0,0,0,0,"RS(155,125)",1,1.6752,"RS(255,254)",0.996078,1,8616,2.06784,2.106
4,8,chroma_bilinear,chroma,2,"chroma(2,full_range=False,matrix=bt601,upsample=bilinear)",max/saturated,4,0,0,0,0,"RS(155,125)",1,1.6752,"RS(255,254)",0.996078,1,8616,2.06784,2.106
4,8,chroma_bilinear,chroma,3,"chroma(3,full_range=False,matrix=bt601,upsample=bilinear)",luma/mean,4,0,0.0476496,0.0476496,0.0640265,"RS(155,125)",0,0,"RS(255,199)",0.780392,1,6746,1.61904,2.106
4,8,chroma_bilinear,chroma,3,"chroma(3,full_range=False,matrix=bt601,upsample=bilinear)",luma/saturated,4,0,0,0,0,"RS(155,125)",1,1.6752,"RS(255,254)",0.996078,1,8616,2.06784,2.106
4,8,chroma_bilinear,chroma,3,"chroma(3,full_range=False,matrix=bt601,upsample=bilinear)",max/mean,4,0,0.0475855,0.0475855,0.0639401,"RS(155,125)",0,0,"RS(255,199)",0.780392,1,6746,1.61904,2.106
4,8,chroma_bilinear,chroma,3,"chroma(3,full_range=False,matrix=bt601,upsample=bilinear)",max/saturated,4,0,0,0,0,"RS(155,125)",1,1.6752,"RS(255,254)",0.996078,1,8616,2.06784,2.106
4,8,chroma_bilinear,chroma,4,"chroma(4,full_range=False,matrix=bt601,upsample=bilinear)",luma/mean,4,0,0.151047,0.151047,0.195449,"RS(155,125)",0,0,"RS(255,125)",0.490196,1,4230,1.0152,2.106
4,8,chroma_bilinear,chroma,4,"chroma(4,full_range=False,matrix=bt601,upsample=bilinear)",luma/saturated,4,0,0.0179701,0.0179701,0.0240495,"RS(155,125)",1,1.6752,"RS(255,231)",0.905882,1,7834,1.88016,2.106
4,8,chroma_bilinear,chroma,4,"chroma(4,full_range=False,matrix=bt601,upsample=bilinear)",max/mean,4,0.000897436,0.151004,0.151902,0.196717,"RS(155,125)",0,0,"RS(255,125)",0.490196,1,4230,1.0152,2.106
4,8,chroma_bilinear,chroma,4,"chroma(4,full_range=False,matrix=bt601,upsample=bilinear)",max/saturated,4,0.000897436,0.0178419,0.0187393,0.0252016,"RS(155,125)",1,1.6752,"RS(255,229)",0.898039,1,7766,1.86384,2.106
